#xi phi g4
3.000000 4.728097 0.999751
3.000000 4.743805 0.999005
3.000000 4.759513 0.997764
3.000000 4.775221 0.996034
3.000000 4.790929 0.993821
3.000000 4.806637 0.991135
3.000000 4.822345 0.987985
3.000000 4.838053 0.984385
3.000000 4.853761 0.980348
3.000000 4.869469 0.975890
3.000000 4.885177 0.971029
3.000000 4.900885 0.965784
3.000000 4.916593 0.960176
3.000000 4.932300 0.954228
3.000000 4.948008 0.947961
3.000000 4.963716 0.941402
3.000000 4.979424 0.934575
3.000000 4.995132 0.927509
3.000000 5.010840 0.920231
3.000000 5.026548 0.912769
3.000000 5.042256 0.905153
3.000000 5.057964 0.897413
3.000000 5.073672 0.889580
3.000000 5.089380 0.881684
3.000000 5.105088 0.873758
3.000000 5.120796 0.865831
3.000000 5.136504 0.857935
3.000000 5.152212 0.850102
3.000000 5.167920 0.842362
3.000000 5.183628 0.834746
3.000000 5.199336 0.827285
3.000000 5.215044 0.820006
3.000000 5.230752 0.812940
3.000000 5.246460 0.806113
3.000000 5.262168 0.799554
3.000000 5.277876 0.793288
3.000000 5.293584 0.787339
3.000000 5.309292 0.781731
3.000000 5.325000 0.776486
3.000000 5.340708 0.771625
3.000000 5.356415 0.767168
3.000000 5.372123 0.763130
3.000000 5.387831 0.759530
3.000000 5.403539 0.756380
3.000000 5.419247 0.753694
3.000000 5.434955 0.751481
3.000000 5.450663 0.749751
3.000000 5.466371 0.748511
3.000000 5.482079 0.747764
3.000000 5.497787 0.747515
3.000000 5.513495 0.747764
3.000000 5.529203 0.748511
3.000000 5.544911 0.749751
3.000000 5.560619 0.751481
3.000000 5.576327 0.753694
3.000000 5.592035 0.756380
3.000000 5.607743 0.759530
3.000000 5.623451 0.763130
3.000000 5.639159 0.767168
3.000000 5.654867 0.771625
3.000000 5.670575 0.776486
3.000000 5.686283 0.781731
3.000000 5.701991 0.787339
3.000000 5.717699 0.793288
3.000000 5.733407 0.799554
3.000000 5.749115 0.806113
3.000000 5.764823 0.812940
3.000000 5.780530 0.820006
3.000000 5.796238 0.827285
3.000000 5.811946 0.834746
3.000000 5.827654 0.842362
3.000000 5.843362 0.850102
3.000000 5.859070 0.857935
3.000000 5.874778 0.865831
3.000000 5.890486 0.873758
3.000000 5.906194 0.881684
3.000000 5.921902 0.889580
3.000000 5.937610 0.897413
3.000000 5.953318 0.905153
3.000000 5.969026 0.912769
3.000000 5.984734 0.920231
3.000000 6.000442 0.927509
3.000000 6.016150 0.934575
3.000000 6.031858 0.941402
3.000000 6.047566 0.947961
3.000000 6.063274 0.954228
3.000000 6.078982 0.960176
3.000000 6.094690 0.965784
3.000000 6.110398 0.971029
3.000000 6.126106 0.975890
3.000000 6.141814 0.980348
3.000000 6.157522 0.984385
3.000000 6.173230 0.987985
3.000000 6.188938 0.991135
3.000000 6.204645 0.993821
3.000000 6.220353 0.996034
3.000000 6.236061 0.997764
3.000000 6.251769 0.999005
3.000000 6.267477 0.999751
3.100000 0.000000 1.000000
3.100000 0.015708 0.999751
3.100000 0.031416 0.999006
3.100000 0.047124 0.997768
3.100000 0.062832 0.996041
3.100000 0.078540 0.993832
3.100000 0.094248 0.991151
3.100000 0.109956 0.988007
3.100000 0.125664 0.984413
3.100000 0.141372 0.980383
3.100000 0.157080 0.975933
3.100000 0.172788 0.971081
3.100000 0.188496 0.965846
3.100000 0.204204 0.960248
3.100000 0.219911 0.954309
3.100000 0.235619 0.948054
3.100000 0.251327 0.941506
3.100000 0.267035 0.934692
3.100000 0.282743 0.927639
3.100000 0.298451 0.920373
3.100000 0.314159 0.912925
3.100000 0.329867 0.905322
3.100000 0.345575 0.897596
3.100000 0.361283 0.889777
3.100000 0.376991 0.881896
3.100000 0.392699 0.873983
3.100000 0.408407 0.866071
3.100000 0.424115 0.858189
3.100000 0.439823 0.850370
3.100000 0.455531 0.842644
3.100000 0.471239 0.835042
3.100000 0.486947 0.827593
3.100000 0.502655 0.820328
3.100000 0.518363 0.813274
3.100000 0.534071 0.806460
3.100000 0.549779 0.799912
3.100000 0.565487 0.793657
3.100000 0.581195 0.787719
3.100000 0.596903 0.782121
3.100000 0.612611 0.776886
3.100000 0.628319 0.772034
3.100000 0.644026 0.767584
3.100000 0.659734 0.763554
3.100000 0.675442 0.759960
3.100000 0.691150 0.756816
3.100000 0.706858 0.754134
3.100000 0.722566 0.751926
3.100000 0.738274 0.750199
3.100000 0.753982 0.748960
3.100000 0.769690 0.748215
3.100000 0.785398 0.747966
3.100000 0.801106 0.748215
3.100000 0.816814 0.748960
3.100000 0.832522 0.750199
3.100000 0.848230 0.751926
3.100000 0.863938 0.754134
3.100000 0.879646 0.756816
3.100000 0.895354 0.759960
3.100000 0.911062 0.763554
3.100000 0.926770 0.767584
3.100000 0.942478 0.772034
3.100000 0.958186 0.776886
3.100000 0.973894 0.782121
3.100000 0.989602 0.787719
3.100000 1.005310 0.793657
3.100000 1.021018 0.799912
3.100000 1.036726 0.806460
3.100000 1.052434 0.813274
3.100000 1.068142 0.820328
3.100000 1.083849 0.827593
3.100000 1.099557 0.835042
3.100000 1.115265 0.842644
3.100000 1.130973 0.850370
3.100000 1.146681 0.858189
3.100000 1.162389 0.866071
3.100000 1.178097 0.873983
3.100000 1.193805 0.881896
3.100000 1.209513 0.889777
3.100000 1.225221 0.897596
3.100000 1.240929 0.905322
3.100000 1.256637 0.912925
3.100000 1.272345 0.920373
3.100000 1.288053 0.927639
3.100000 1.303761 0.934692
3.100000 1.319469 0.941506
3.100000 1.335177 0.948054
3.100000 1.350885 0.954309
3.100000 1.366593 0.960248
3.100000 1.382301 0.965846
3.100000 1.398009 0.971081
3.100000 1.413717 0.975933
3.100000 1.429425 0.980383
3.100000 1.445133 0.984413
3.100000 1.460841 0.988007
3.100000 1.476549 0.991151
3.100000 1.492257 0.993832
3.100000 1.507964 0.996041
3.100000 1.523672 0.997768
3.100000 1.539380 0.999006
3.100000 1.555088 0.999751
3.100000 1.570796 1.000000
3.100000 1.586504 0.999751
3.100000 1.602212 0.999006
3.100000 1.617920 0.997768
3.100000 1.633628 0.996041
3.100000 1.649336 0.993832
3.100000 1.665044 0.991151
3.100000 1.680752 0.988007
3.100000 1.696460 0.984413
3.100000 1.712168 0.980383
3.100000 1.727876 0.975933
3.100000 1.743584 0.971081
3.100000 1.759292 0.965846
3.100000 1.775000 0.960248
3.100000 1.790708 0.954309
3.100000 1.806416 0.948054
3.100000 1.822124 0.941506
3.100000 1.837832 0.934692
3.100000 1.853540 0.927639
3.100000 1.869248 0.920373
3.100000 1.884956 0.912925
3.100000 1.900664 0.905322
3.100000 1.916372 0.897596
3.100000 1.932079 0.889777
3.100000 1.947787 0.881896
3.100000 1.963495 0.873983
3.100000 1.979203 0.866071
3.100000 1.994911 0.858189
3.100000 2.010619 0.850370
3.100000 2.026327 0.842644
3.100000 2.042035 0.835042
3.100000 2.057743 0.827593
3.100000 2.073451 0.820328
3.100000 2.089159 0.813274
3.100000 2.104867 0.806460
3.100000 2.120575 0.799912
3.100000 2.136283 0.793657
3.100000 2.151991 0.787719
3.100000 2.167699 0.782121
3.100000 2.183407 0.776886
3.100000 2.199115 0.772034
3.100000 2.214823 0.767584
3.100000 2.230531 0.763554
3.100000 2.246239 0.759960
3.100000 2.261947 0.756816
3.100000 2.277655 0.754134
3.100000 2.293363 0.751926
3.100000 2.309071 0.750199
3.100000 2.324779 0.748960
3.100000 2.340487 0.748215
3.100000 2.356194 0.747966
3.100000 2.371902 0.748215
3.100000 2.387610 0.748960
3.100000 2.403318 0.750199
3.100000 2.419026 0.751926
3.100000 2.434734 0.754134
3.100000 2.450442 0.756816
3.100000 2.466150 0.759960
3.100000 2.481858 0.763554
3.100000 2.497566 0.767584
3.100000 2.513274 0.772034
3.100000 2.528982 0.776886
3.100000 2.544690 0.782121
3.100000 2.560398 0.787719
3.100000 2.576106 0.793657
3.100000 2.591814 0.799912
3.100000 2.607522 0.806460
3.100000 2.623230 0.813274
3.100000 2.638938 0.820328
3.100000 2.654646 0.827593
3.100000 2.670354 0.835042
3.100000 2.686062 0.842644
3.100000 2.701770 0.850370
3.100000 2.717478 0.858189
3.100000 2.733186 0.866071
3.100000 2.748894 0.873983
3.100000 2.764602 0.881896
3.100000 2.780309 0.889777
3.100000 2.796017 0.897596
3.100000 2.811725 0.905322
3.100000 2.827433 0.912925
3.100000 2.843141 0.920373
3.100000 2.858849 0.927639
3.100000 2.874557 0.934692
3.100000 2.890265 0.941506
3.100000 2.905973 0.948054
3.100000 2.921681 0.954309
3.100000 2.937389 0.960248
3.100000 2.953097 0.965846
3.100000 2.968805 0.971081
3.100000 2.984513 0.975933
3.100000 3.000221 0.980383
3.100000 3.015929 0.984413
3.100000 3.031637 0.988007
3.100000 3.047345 0.991151
3.100000 3.063053 0.993832
3.100000 3.078761 0.996041
3.100000 3.094469 0.997768
3.100000 3.110177 0.999006
3.100000 3.125885 0.999751
3.100000 3.141593 1.000000
3.100000 3.157301 0.999751
3.100000 3.173009 0.999006
3.100000 3.188717 0.997768
3.100000 3.204425 0.996041
3.100000 3.220132 0.993832
3.100000 3.235840 0.991151
3.100000 3.251548 0.988007
3.100000 3.267256 0.984413
3.100000 3.282964 0.980383
3.100000 3.298672 0.975933
3.100000 3.314380 0.971081
3.100000 3.330088 0.965846
3.100000 3.345796 0.960248
3.100000 3.361504 0.954309
3.100000 3.377212 0.948054
3.100000 3.392920 0.941506
3.100000 3.408628 0.934692
3.100000 3.424336 0.927639
3.100000 3.440044 0.920373
3.100000 3.455752 0.912925
3.100000 3.471460 0.905322
3.100000 3.487168 0.897596
3.100000 3.502876 0.889777
3.100000 3.518584 0.881896
3.100000 3.534292 0.873983
3.100000 3.550000 0.866071
3.100000 3.565708 0.858189
3.100000 3.581416 0.850370
3.100000 3.597124 0.842644
3.100000 3.612832 0.835042
3.100000 3.628540 0.827593
3.100000 3.644247 0.820328
3.100000 3.659955 0.813274
3.100000 3.675663 0.806460
3.100000 3.691371 0.799912
3.100000 3.707079 0.793657
3.100000 3.722787 0.787719
3.100000 3.738495 0.782121
3.100000 3.754203 0.776886
3.100000 3.769911 0.772034
3.100000 3.785619 0.767584
3.100000 3.801327 0.763554
3.100000 3.817035 0.759960
3.100000 3.832743 0.756816
3.100000 3.848451 0.754134
3.100000 3.864159 0.751926
3.100000 3.879867 0.750199
3.100000 3.895575 0.748960
3.100000 3.911283 0.748215
3.100000 3.926991 0.747966
3.100000 3.942699 0.748215
3.100000 3.958407 0.748960
3.100000 3.974115 0.750199
3.100000 3.989823 0.751926
3.100000 4.005531 0.754134
3.100000 4.021239 0.756816
3.100000 4.036947 0.759960
3.100000 4.052655 0.763554
3.100000 4.068362 0.767584
3.100000 4.084070 0.772034
3.100000 4.099778 0.776886
3.100000 4.115486 0.782121
3.100000 4.131194 0.787719
3.100000 4.146902 0.793657
3.100000 4.162610 0.799912
3.100000 4.178318 0.806460
3.100000 4.194026 0.813274
3.100000 4.209734 0.820328
3.100000 4.225442 0.827593
3.100000 4.241150 0.835042
3.100000 4.256858 0.842644
3.100000 4.272566 0.850370
3.100000 4.288274 0.858189
3.100000 4.303982 0.866071
3.100000 4.319690 0.873983
3.100000 4.335398 0.881896
3.100000 4.351106 0.889777
3.100000 4.366814 0.897596
3.100000 4.382522 0.905322
3.100000 4.398230 0.912925
3.100000 4.413938 0.920373
3.100000 4.429646 0.927639
3.100000 4.445354 0.934692
3.100000 4.461062 0.941506
3.100000 4.476770 0.948054
3.100000 4.492477 0.954309
3.100000 4.508185 0.960248
3.100000 4.523893 0.965846
3.100000 4.539601 0.971081
3.100000 4.555309 0.975933
3.100000 4.571017 0.980383
3.100000 4.586725 0.984413
3.100000 4.602433 0.988007
3.100000 4.618141 0.991151
3.100000 4.633849 0.993832
3.100000 4.649557 0.996041
3.100000 4.665265 0.997768
3.100000 4.680973 0.999006
3.100000 4.696681 0.999751
3.100000 4.712389 1.000000
3.100000 4.728097 0.999751
3.100000 4.743805 0.999006
3.100000 4.759513 0.997768
3.100000 4.775221 0.996041
3.100000 4.790929 0.993832
3.100000 4.806637 0.991151
3.100000 4.822345 0.988007
3.100000 4.838053 0.984413
3.100000 4.853761 0.980383
3.100000 4.869469 0.975933
3.100000 4.885177 0.971081
3.100000 4.900885 0.965846
3.100000 4.916593 0.960248
3.100000 4.932300 0.954309
3.100000 4.948008 0.948054
3.100000 4.963716 0.941506
3.100000 4.979424 0.934692
3.100000 4.995132 0.927639
3.100000 5.010840 0.920373
3.100000 5.026548 0.912925
3.100000 5.042256 0.905322
3.100000 5.057964 0.897596
3.100000 5.073672 0.889777
3.100000 5.089380 0.881896
3.100000 5.105088 0.873983
3.100000 5.120796 0.866071
3.100000 5.136504 0.858189
3.100000 5.152212 0.850370
3.100000 5.167920 0.842644
3.100000 5.183628 0.835042
3.100000 5.199336 0.827593
3.100000 5.215044 0.820328
3.100000 5.230752 0.813274
3.100000 5.246460 0.806460
3.100000 5.262168 0.799912
3.100000 5.277876 0.793657
3.100000 5.293584 0.787719
3.100000 5.309292 0.782121
3.100000 5.325000 0.776886
3.100000 5.340708 0.772034
3.100000 5.356415 0.767584
3.100000 5.372123 0.763554
3.100000 5.387831 0.759960
3.100000 5.403539 0.756816
3.100000 5.419247 0.754134
3.100000 5.434955 0.751926
3.100000 5.450663 0.750199
3.100000 5.466371 0.748960
3.100000 5.482079 0.748215
3.100000 5.497787 0.747966
3.100000 5.513495 0.748215
3.100000 5.529203 0.748960
3.100000 5.544911 0.750199
3.100000 5.560619 0.751926
3.100000 5.576327 0.754134
3.100000 5.592035 0.756816
3.100000 5.607743 0.759960
3.100000 5.623451 0.763554
3.100000 5.639159 0.767584
3.100000 5.654867 0.772034
3.100000 5.670575 0.776886
3.100000 5.686283 0.782121
3.100000 5.701991 0.787719
3.100000 5.717699 0.793657
3.100000 5.733407 0.799912
3.100000 5.749115 0.806460
3.100000 5.764823 0.813274
3.100000 5.780530 0.820328
3.100000 5.796238 0.827593
3.100000 5.811946 0.835042
3.100000 5.827654 0.842644
3.100000 5.843362 0.850370
3.100000 5.859070 0.858189
3.100000 5.874778 0.866071
3.100000 5.890486 0.873983
3.100000 5.906194 0.881896
3.100000 5.921902 0.889777
3.100000 5.937610 0.897596
3.100000 5.953318 0.905322
3.100000 5.969026 0.912925
3.100000 5.984734 0.920373
3.100000 6.000442 0.927639
3.100000 6.016150 0.934692
3.100000 6.031858 0.941506
3.100000 6.047566 0.948054
3.100000 6.063274 0.954309
3.100000 6.078982 0.960248
3.100000 6.094690 0.965846
3.100000 6.110398 0.971081
3.100000 6.126106 0.975933
3.100000 6.141814 0.980383
3.100000 6.157522 0.984413
3.100000 6.173230 0.988007
3.100000 6.188938 0.991151
3.100000 6.204645 0.993832
3.100000 6.220353 0.996041
3.100000 6.236061 0.997768
3.100000 6.251769 0.999006
3.100000 6.267477 0.999751
3.200000 0.000000 1.000000
3.200000 0.015708 0.999752
3.200000 0.031416 0.999008
3.200000 0.047124 0.997771
3.200000 0.062832 0.996047
3.200000 0.078540 0.993841
3.200000 0.094248 0.991164
3.200000 0.109956 0.988024
3.200000 0.125664 0.984435
3.200000 0.141372 0.980411
3.200000 0.157080 0.975968
3.200000 0.172788 0.971123
3.200000 0.188496 0.965896
3.200000 0.204204 0.960306
3.200000 0.219911 0.954376
3.200000 0.235619 0.948130
3.200000 0.251327 0.941592
3.200000 0.267035 0.934788
3.200000 0.282743 0.927745
3.200000 0.298451 0.920490
3.200000 0.314159 0.913052
3.200000 0.329867 0.905461
3.200000 0.345575 0.897746
3.200000 0.361283 0.889939
3.200000 0.376991 0.882069
3.200000 0.392699 0.874168
3.200000 0.408407 0.866267
3.200000 0.424115 0.858397
3.200000 0.439823 0.850589
3.200000 0.455531 0.842875
3.200000 0.471239 0.835284
3.200000 0.486947 0.827846
3.200000 0.502655 0.820591
3.200000 0.518363 0.813548
3.200000 0.534071 0.806744
3.200000 0.549779 0.800206
3.200000 0.565487 0.793959
3.200000 0.581195 0.788030
3.200000 0.596903 0.782440
3.200000 0.612611 0.777213
3.200000 0.628319 0.772367
3.200000 0.644026 0.767924
3.200000 0.659734 0.763900
3.200000 0.675442 0.760312
3.200000 0.691150 0.757172
3.200000 0.706858 0.754494
3.200000 0.722566 0.752289
3.200000 0.738274 0.750565
3.200000 0.753982 0.749328
3.200000 0.769690 0.748584
3.200000 0.785398 0.748336
3.200000 0.801106 0.748584
3.200000 0.816814 0.749328
3.200000 0.832522 0.750565
3.200000 0.848230 0.752289
3.200000 0.863938 0.754494
3.200000 0.879646 0.757172
3.200000 0.895354 0.760312
3.200000 0.911062 0.763900
3.200000 0.926770 0.767924
3.200000 0.942478 0.772367
3.200000 0.958186 0.777213
3.200000 0.973894 0.782440
3.200000 0.989602 0.788030
3.200000 1.005310 0.793959
3.200000 1.021018 0.800206
3.200000 1.036726 0.806744
3.200000 1.052434 0.813548
3.200000 1.068142 0.820591
3.200000 1.083849 0.827846
3.200000 1.099557 0.835284
3.200000 1.115265 0.842875
3.200000 1.130973 0.850589
3.200000 1.146681 0.858397
3.200000 1.162389 0.866267
3.200000 1.178097 0.874168
3.200000 1.193805 0.882069
3.200000 1.209513 0.889939
3.200000 1.225221 0.897746
3.200000 1.240929 0.905461
3.200000 1.256637 0.913052
3.200000 1.272345 0.920490
3.200000 1.288053 0.927745
3.200000 1.303761 0.934788
3.200000 1.319469 0.941592
3.200000 1.335177 0.948130
3.200000 1.350885 0.954376
3.200000 1.366593 0.960306
3.200000 1.382301 0.965896
3.200000 1.398009 0.971123
3.200000 1.413717 0.975968
3.200000 1.429425 0.980411
3.200000 1.445133 0.984435
3.200000 1.460841 0.988024
3.200000 1.476549 0.991164
3.200000 1.492257 0.993841
3.200000 1.507964 0.996047
3.200000 1.523672 0.997771
3.200000 1.539380 0.999008
3.200000 1.555088 0.999752
3.200000 1.570796 1.000000
3.200000 1.586504 0.999752
3.200000 1.602212 0.999008
3.200000 1.617920 0.997771
3.200000 1.633628 0.996047
3.200000 1.649336 0.993841
3.200000 1.665044 0.991164
3.200000 1.680752 0.988024
3.200000 1.696460 0.984435
3.200000 1.712168 0.980411
3.200000 1.727876 0.975968
3.200000 1.743584 0.971123
3.200000 1.759292 0.965896
3.200000 1.775000 0.960306
3.200000 1.790708 0.954376
3.200000 1.806416 0.948130
3.200000 1.822124 0.941592
3.200000 1.837832 0.934788
3.200000 1.853540 0.927745
3.200000 1.869248 0.920490
3.200000 1.884956 0.913052
3.200000 1.900664 0.905461
3.200000 1.916372 0.897746
3.200000 1.932079 0.889939
3.200000 1.947787 0.882069
3.200000 1.963495 0.874168
3.200000 1.979203 0.866267
3.200000 1.994911 0.858397
3.200000 2.010619 0.850589
3.200000 2.026327 0.842875
3.200000 2.042035 0.835284
3.200000 2.057743 0.827846
3.200000 2.073451 0.820591
3.200000 2.089159 0.813548
3.200000 2.104867 0.806744
3.200000 2.120575 0.800206
3.200000 2.136283 0.793959
3.200000 2.151991 0.788030
3.200000 2.167699 0.782440
3.200000 2.183407 0.777213
3.200000 2.199115 0.772367
3.200000 2.214823 0.767924
3.200000 2.230531 0.763900
3.200000 2.246239 0.760312
3.200000 2.261947 0.757172
3.200000 2.277655 0.754494
3.200000 2.293363 0.752289
3.200000 2.309071 0.750565
3.200000 2.324779 0.749328
3.200000 2.340487 0.748584
3.200000 2.356194 0.748336
3.200000 2.371902 0.748584
3.200000 2.387610 0.749328
3.200000 2.403318 0.750565
3.200000 2.419026 0.752289
3.200000 2.434734 0.754494
3.200000 2.450442 0.757172
3.200000 2.466150 0.760312
3.200000 2.481858 0.763900
3.200000 2.497566 0.767924
3.200000 2.513274 0.772367
3.200000 2.528982 0.777213
3.200000 2.544690 0.782440
3.200000 2.560398 0.788030
3.200000 2.576106 0.793959
3.200000 2.591814 0.800206
3.200000 2.607522 0.806744
3.200000 2.623230 0.813548
3.200000 2.638938 0.820591
3.200000 2.654646 0.827846
3.200000 2.670354 0.835284
3.200000 2.686062 0.842875
3.200000 2.701770 0.850589
3.200000 2.717478 0.858397
3.200000 2.733186 0.866267
3.200000 2.748894 0.874168
3.200000 2.764602 0.882069
3.200000 2.780309 0.889939
3.200000 2.796017 0.897746
3.200000 2.811725 0.905461
3.200000 2.827433 0.913052
3.200000 2.843141 0.920490
3.200000 2.858849 0.927745
3.200000 2.874557 0.934788
3.200000 2.890265 0.941592
3.200000 2.905973 0.948130
3.200000 2.921681 0.954376
3.200000 2.937389 0.960306
3.200000 2.953097 0.965896
3.200000 2.968805 0.971123
3.200000 2.984513 0.975968
3.200000 3.000221 0.980411
3.200000 3.015929 0.984435
3.200000 3.031637 0.988024
3.200000 3.047345 0.991164
3.200000 3.063053 0.993841
3.200000 3.078761 0.996047
3.200000 3.094469 0.997771
3.200000 3.110177 0.999008
3.200000 3.125885 0.999752
3.200000 3.141593 1.000000
3.200000 3.157301 0.999752
3.200000 3.173009 0.999008
3.200000 3.188717 0.997771
3.200000 3.204425 0.996047
3.200000 3.220132 0.993841
3.200000 3.235840 0.991164
3.200000 3.251548 0.988024
3.200000 3.267256 0.984435
3.200000 3.282964 0.980411
3.200000 3.298672 0.975968
3.200000 3.314380 0.971123
3.200000 3.330088 0.965896
3.200000 3.345796 0.960306
3.200000 3.361504 0.954376
3.200000 3.377212 0.948130
3.200000 3.392920 0.941592
3.200000 3.408628 0.934788
3.200000 3.424336 0.927745
3.200000 3.440044 0.920490
3.200000 3.455752 0.913052
3.200000 3.471460 0.905461
3.200000 3.487168 0.897746
3.200000 3.502876 0.889939
3.200000 3.518584 0.882069
3.200000 3.534292 0.874168
3.200000 3.550000 0.866267
3.200000 3.565708 0.858397
3.200000 3.581416 0.850589
3.200000 3.597124 0.842875
3.200000 3.612832 0.835284
3.200000 3.628540 0.827846
3.200000 3.644247 0.820591
3.200000 3.659955 0.813548
3.200000 3.675663 0.806744
3.200000 3.691371 0.800206
